system:index,precipitation
20000911,0.0
20000912,6.646573443170519
20000913,12.349992413888156
20000914,0.0
20000915,2.9802070116072397
20000916,0.07740256348029816
20000917,0.0
20000918,0.04735256871173821
20000919,2.6637937333794786
20000920,43.77585029987032
20000921,5.2022143223147
20000922,0.0
20000923,0.0
20000924,0.0
20000925,0.0
20000926,0.0
20000927,0.04554563222573723
20000928,0.038538826000107836
20000929,0.051900930173691746
20000930,19.097496205930433
20001001,0.06430066140282126
20001002,0.0
20001003,0.0
20001004,0.015870609978041367
20001005,0.06215092484528111
20001006,0.0
20001007,0.0799037792565133
20001008,5.033598018517505
20001009,8.452697839918534
20001010,8.43540932752729
20001011,10.560771850423539
20001012,3.217977290186372
20001013,1.9167442267892336
20001014,2.7986133250804044
20001015,9.255434560102447
20001016,1.643772227988479
20001017,0.02598726533480596
20001018,0.05650412570083013
20001019,1.332833918645579
20001020,2.462733023754729
20001021,8.16378746875819
20001022,0.0
20001023,0.0
20001024,0.9533598454528227
20001025,1.05450358859535
20001026,0.10551480019896184
20001027,2.2793261271883316
20001028,0.0611790359552606
20001029,0.15426807704393464
20001030,18.099853682474304
20001031,16.305649134219266
20001101,0.00787715524005161
20001102,1.5067499719796946
20001103,17.51359518532902
20001104,0.0
20001105,0.00896881171479186
20001106,17.480159452561967
20001107,0.5553512176303865
20001108,0.03511460632089092
20001109,0.03244782560353256
20001110,0.0
20001111,0.0
20001112,12.856402180054507
20001113,13.570945897465286
20001114,8.079058703179669
20001115,0.037786907496075134
20001116,0.0
20001117,2.6463602964722273
20001118,0.0
20001119,0.009261011851878482
20001120,0.17274644046867818
20001121,1.5903320910595748
20001122,6.523956174927503
20001123,9.376630768337506
20001124,0.9149195152631434
20001125,6.900739429005744
20001126,11.456625485016277
20001127,0.5516410918864127
20001128,0.9045854503658003
20001129,8.355572999427904
20001130,0.6549312472409242
20001201,9.557814836589674
20001202,2.461742008116193
20001203,2.8167201702983835
20001204,1.321048757208006
20001205,6.263418411913757
20001206,9.281360690490551
20001207,9.84436271044086
20001208,8.16059859627897
20001209,0.15797882504005434
20001210,0.15977893565392526
20001211,1.0233180040538843
20001212,12.675710656624418
20001213,8.638428497969475
20001214,2.7595216987958655
20001215,0.020993486331373764
20001216,0.0
20001217,0.0
20001218,0.07145307359177129
20001219,0.010399074521871944
20001220,0.0
20001221,0.0
20001222,0.0
20001223,0.0
20001224,0.8348634918897125
20001225,1.9645972452455978
20001226,1.5917776963216093
20001227,5.077517125128207
20001228,0.0
20001229,2.3491222295458627
20001230,5.447122128990099
20001231,0.0
20010101,2.394729744302843
20010102,2.1594158608557654
20010103,0.03067431179953541
20010104,10.98536177508977
20010105,20.62431535179215
20010106,8.813446046395994
20010107,1.5221171060413563
20010108,0.0
20010109,1.2682968379815267
20010110,3.8997569579874374
20010111,2.3692088254229318
20010112,0.0
20010113,0.0
20010114,0.0
20010115,0.0
20010116,0.005733182238585042
20010117,0.0
20010118,0.001838201048450327
20010119,0.0
20010120,0.0
20010121,3.1835230050055094
20010122,7.501324520137872
20010123,2.576662200884879
20010124,18.135053131026424
20010125,5.995723391222683
20010126,1.9651482652611552
20010127,4.485179469517196
20010128,0.017881786544856136
20010129,0.027443365063919943
20010130,0.0
20010131,0.0
20010201,0.0
20010202,1.5371585473875802
20010203,12.868425807710118
20010204,0.0846125194613419
20010205,8.654489950359867
20010206,0.9539883304262197
20010207,17.768931786227604
20010208,4.536856363818443
20010209,0.0
20010210,0.0
20010211,0.9251713747203959
20010212,11.343327488763865
20010213,0.0
20010214,0.0
20010215,0.0
20010216,0.0
20010217,0.0
20010218,0.0
20010219,0.0
20010220,0.3337889196214073
20010221,0.0
20010222,0.0222863906619689
20010223,0.0
20010224,0.03707058093395078
20010225,0.0
20010226,0.0017211388874629014
20010227,0.10781191925254517
20010228,2.842036751198704
20010301,0.5232281418576205
20010302,6.069710586023405
20010303,8.663210336142155
20010304,11.899325423626546
20010305,0.0
20010306,0.0017107002367614864
20010307,13.631027678346223
20010308,9.17173150286533
20010309,0.042834763408867944
20010310,0.5811190959174424
20010311,3.765843143886284
20010312,21.586370132211645
20010313,0.4621433235757705
20010314,0.024634881915093474
20010315,0.0
20010316,0.5541643304500719
20010317,13.10055276526355
20010318,0.7424272790853309
20010319,0.0030402065683469504
20010320,7.26353445344317
20010321,31.16861544605795
20010322,4.555753484777617
20010323,0.033658659096254394
20010324,3.89189085634099
20010325,0.2201296650602309
20010326,0.0
20010327,0.0
20010328,2.5682338534659026
20010329,10.141059071110469
20010330,0.011481417978277888
20010331,0.0
20010401,0.0163908816511971
20010402,0.0
20010403,0.0
20010404,1.3737153298989957
20010405,15.287944283819577
20010406,18.155596497654695
20010407,6.589400299603389
20010408,0.06915356001237513
20010409,0.24384868683450214
20010410,8.953149691645375
20010411,0.016490761959149083
20010412,0.0
20010413,0.0
20010414,0.008478465173047865
20010415,15.072047764863814
20010416,0.0944382107027008
20010417,0.0
20010418,0.11775765264790641
20010419,0.0
20010420,0.0
20010421,0.0
20010422,0.0
20010423,0.0
20010424,1.0020456324773743
20010425,14.658752610053345
20010426,0.0
20010427,0.02654571682098212
20010428,0.08793294045180154
20010429,0.4067736990502746
20010430,3.490106961896539
20010501,3.9469017430910127
20010502,3.588655716894455
20010503,0.4700784671969379
20010504,0.3152421941942562
20010505,0.8133844697318312
20010506,0.021155689125956074
20010507,0.0
20010508,0.0
20010509,7.987109839853759E-5
20010510,0.05918956715964225
20010511,0.0
20010512,0.0
20010513,0.021103279634434462
20010514,2.930036481290514
20010515,1.4476220027038325
20010516,0.27849548555212317
20010517,26.354091762809805
20010518,0.0
20010519,0.0
20010520,0.0
20010521,0.0
20010522,0.0
20010523,0.0
20010524,0.6089001981898312
20010525,0.0
20010526,0.0070710201514401745
20010527,0.08495137146780549
20010528,0.0
20010529,0.005475259730511417
20010530,0.3173311734272155
20010531,1.8989291206998908
20010601,0.0
20010602,0.05229973586144755
20010603,0.0
20010604,0.006749536013062065
20010605,0.05988551040226824
20010606,0.814436856660042
20010607,0.018243265834808464
20010608,1.0397228218857402
20010609,1.2010354510879728
20010610,1.0514471913571177
20010611,0.0
20010612,0.0
20010613,0.0
20010614,0.023965530963032937
20010615,22.19694953001356
20010616,17.180616789535105
20010617,0.2386102957184099
20010618,0.0
20010619,0.0
20010620,0.016915976541323218
20010621,0.0
20010622,0.0
20010623,0.0
20010624,0.0
20010625,0.0
20010626,0.0
20010627,6.199134971569957
20010628,0.0
20010629,0.0
20010630,3.85484569190073
20010701,0.0
20010702,0.0
20010703,0.0
20010704,0.016919771170113077
20010705,2.62049358506183
20010706,40.750982325999594
20010707,2.873000127136093
20010708,0.0
20010709,0.0
20010710,0.0
20010711,0.0
20010712,0.0
20010713,0.5164843783634514
20010714,4.938253411091126
20010715,4.1982661960054415
20010716,1.1370082560908301
20010717,0.10852705883800448
20010718,0.14644054764009107
20010719,0.048857484479775636
20010720,0.0
20010721,0.0
20010722,0.0
20010723,21.203804414800558
20010724,5.362528598717986
20010725,0.0
20010726,1.0346926374789513
20010727,0.0
20010728,11.72313716996456
20010729,0.0
20010730,0.0
20010731,0.0
20010801,0.0
20010802,23.131491247603766
20010803,1.0143942301412305
20010804,1.2348030421461755
20010805,0.019439011880840604
20010806,0.10397920263132802
20010807,2.671045347629713
20010808,1.6321391733606299
20010809,0.02599155042787743
20010810,0.0
20010811,0.0
20010812,0.7169815616721107
20010813,0.014031940941986714
20010814,0.0
20010815,0.0
20010816,0.23529275573053207
20010817,13.252439660529863
20010818,0.0890908878846113
20010819,7.044576021110113
20010820,14.033796543998372
20010821,0.25445068420055855
20010822,0.0
20010823,0.0
20010824,0.0
20010825,0.0
20010826,0.00867938789688253
20010827,0.2991814465470031
20010828,0.0
20010829,1.9555510056380263
20010830,1.5871782031485893
20010831,0.36209050370733475
20010901,0.0259722914720534
20010902,0.0
20010903,0.1333457501883132
20010904,4.096886570831644
20010905,0.06486961967704709
20010906,2.291602990515043
20010907,0.0
20010908,8.767220023383658
20010909,0.0
20010910,0.17755247196699633
20010911,0.0
20010912,0.031874842389230953
20010913,2.4898561749863735
20010914,1.634294068536379
20010915,1.9903626476255873
20010916,2.0842077302612556
20010917,0.08686575248659846
20010918,0.0
20010919,54.87797225251389
20010920,6.367484251047888
20010921,1.7122641940227434
20010922,0.12496127997544816
20010923,4.463259116441443
20010924,0.012957371121910739
20010925,0.0
20010926,0.032652272130839946
20010927,0.0
20010928,0.2509874825906605
20010929,4.456593786900289
20010930,0.5698149427677934
20011001,24.963002908430386
20011002,0.005106932179470424
20011003,3.3929140207204487
20011004,0.5148140622659584
20011005,0.02797672875144086
20011006,0.4372893368903578
20011007,15.456013180573256
20011008,0.5790653026250859
20011009,0.036458852532900765
20011010,0.0
20011011,0.0
20011012,0.0
20011013,0.0
20011014,0.11740727114224928
20011015,0.028752100060109972
20011016,0.00158482814868183
20011017,0.0
20011018,0.022135147659050176
20011019,0.0
20011020,3.305148079070271
20011021,15.611826626462049
20011022,0.0
20011023,6.066615065234873
20011024,0.2496472367975859
20011025,0.0
20011026,0.0
20011027,0.7053766616615426
20011028,0.3454067299741962
20011029,1.1398160200163223
20011030,0.6540833819484518
20011031,0.08978048511094955
20011101,0.0
20011102,0.0
20011103,0.0
20011104,0.0
20011105,0.8722196273616876
20011106,0.4157324114967448
20011107,10.795218470767862
20011108,28.189323755133216
20011109,0.16721051313190663
20011110,0.0
20011111,0.008777498768811958
20011112,0.0033171704961557046
20011113,0.011610187602036559
20011114,0.0
20011115,0.0
20011116,0.0
20011117,0.0
20011118,0.04021459915586448
20011119,0.0
20011120,0.0
20011121,0.38118414652883886
20011122,13.010866121066197
20011123,0.011069625172245122
20011124,0.007820722396548076
20011125,0.0
20011126,1.5644789199227862
20011127,0.006204028913721249
20011128,1.0895400316769943
20011129,17.928614425791736
20011130,4.121228973480165
20011201,0.04370991685289223
20011202,0.0
20011203,0.6280831390205174
20011204,14.655377217298925
20011205,0.0
20011206,0.0
20011207,0.0
20011208,0.0
20011209,0.0
20011210,0.0
20011211,0.0
20011212,0.0
20011213,0.0
20011214,0.0
20011215,0.0
20011216,0.0
20011217,0.0
20011218,0.0
20011219,0.0
20011220,0.023918659259371148
20011221,0.8054720764695903
20011222,1.1940885914233583
20011223,0.0
20011224,1.4254743594359045
20011225,2.682478105318344
20011226,0.26470603945272203
20011227,0.2614662708694729
20011228,1.7625733381548438
20011229,33.9598212793449
20011230,0.0
20011231,0.0
20020101,0.0
20020102,0.0
20020103,0.0
20020104,0.0
20020105,0.011380069780773813
20020106,1.4404871407559354
20020107,0.0
20020108,0.0
20020109,0.0
20020110,0.0
20020111,0.0
20020112,0.005247870538475183
20020113,0.001635212288160855
20020114,0.0
20020115,5.047520204056049E-4
20020116,0.004861567820272469
20020117,0.0
20020118,0.019437152368079032
20020119,1.0651027296830715
20020120,9.381275808143116
20020121,0.010485530299989014
20020122,0.5633882133717015
20020123,6.1908826581907865
20020124,1.6213301816872043
20020125,2.5281452541227085
20020126,13.011662729337214
20020127,12.296101581297654
20020128,0.11147970258607207
20020129,0.058617124223941275
20020130,0.012918679811340329
20020131,0.45980918837270524
20020201,0.021379077570040483
20020202,0.014840795590024417
20020203,1.1760908470558935
20020204,0.9517618876627439
20020205,4.439605942469762
20020206,4.906788812009647
20020207,6.637016096047439
20020208,1.9626747882044069
20020209,13.846069983375504
20020210,0.0
20020211,0.04299068171271738
20020212,0.036888473219184266
20020213,0.0648114010545858
20020214,23.33750166259196
20020215,0.01224349504392623
20020216,0.0
20020217,0.01244849402955852
20020218,0.011480956245964825
20020219,1.2538345080407411
20020220,18.081003308794486
20020221,0.00677459821778118
20020222,31.562030217937835
20020223,1.8819623772498149
20020224,0.36013683226683246
20020225,6.363486803679686
20020226,9.734801950074964
20020227,0.012230208882931675
20020228,0.0
20020301,0.393481970682822
20020302,3.6381018203559425
20020303,0.0
20020304,0.0
20020305,5.303604598002851
20020306,5.23277322036981
20020307,3.0114161565621176
20020308,0.0
20020309,0.042448013435485356
20020310,0.0
20020311,0.009984396089191539
20020312,0.9011005659597247
20020313,0.0
20020314,9.538097775275558
20020315,0.301970309208621
20020316,8.95466574495414
20020317,0.09276428337407974
20020318,20.090076197156062
20020319,9.882574290645831
20020320,0.22862608027192838
20020321,0.4704047908195216
20020322,2.1370198003583876
20020323,0.0
20020324,0.0021485461534347674
20020325,0.0
20020326,0.010396854539741929
20020327,0.0
20020328,0.0
20020329,0.0
20020330,12.478870494048335
20020331,0.006394962303103395
20020401,0.0
20020402,0.0
20020403,0.0
20020404,0.0
20020405,0.0
20020406,0.0
20020407,0.4176240067959428
20020408,0.0
20020409,0.12713388755059452
20020410,0.1147056095229193
20020411,0.0
20020412,5.51069201951102
20020413,1.0622867537094962
20020414,0.6747086805232302
20020415,0.19801653920137832
20020416,3.385755380518925
20020417,0.07712514798855805
20020418,0.06274582364339334
20020419,1.4182107792858072
20020420,0.003969003562285549
20020421,0.0
20020422,0.0
20020423,1.5403719415831247
20020424,0.38018093046095913
20020425,0.22087010386627165
20020426,15.74091726091028
20020427,0.2570378910913302
20020428,0.9376416111717852
20020429,0.7301399524552981
20020430,0.2002894640496888
20020501,6.692235470890618
20020502,0.3245461979863573
20020503,37.66784185442434
20020504,3.273252518210344
20020505,0.15746955412940886
20020506,0.06711342659077167
20020507,0.2964818853858748
20020508,9.18176273970813
20020509,0.9827251026045623
20020510,0.014224967228227444
20020511,0.6213088652510738
20020512,0.0
20020513,1.5796471064670952
20020514,0.27451122160249747
20020515,0.0
20020516,0.0
20020517,0.0
20020518,5.259085696542195
20020519,0.177145744565785
20020520,0.0
20020521,0.0
20020522,0.48962482801114177
20020523,1.5429112956080826
20020524,0.052632193150140894
20020525,0.04607143264294737
20020526,0.0
20020527,0.059954866587781756
20020528,0.0
20020529,0.003524759058193797
20020530,0.0
20020531,0.0
20020601,0.0
20020602,0.022175281398668416
20020603,4.8409474430782735
20020604,6.227871844847772
20020605,19.122119672167223
20020606,0.024802169579236907
20020607,0.003214414449542671
20020608,0.021408460223407418
20020609,0.1625890331812537
20020610,0.020753756028653113
20020611,0.0
20020612,0.47924912341444476
20020613,0.0
20020614,0.0
20020615,0.0
20020616,0.004634287569749189
20020617,0.0
20020618,0.0
20020619,1.2811662857906867
20020620,9.357869562054898
20020621,0.9431901840610285
20020622,0.0
20020623,2.9474666202845947
20020624,3.007146050786642
20020625,0.0
20020626,0.0
20020627,0.0
20020628,0.0
20020629,0.0
20020630,0.0
20020701,0.23071836980718383
20020702,0.41049613762296405
20020703,1.5628896034328454
20020704,0.0
20020705,0.0809120501693357
20020706,0.02699380292086675
20020707,0.0
20020708,0.0
20020709,1.6396229802582474
20020710,30.739862643521654
20020711,0.0
20020712,0.2983578106560299
20020713,11.52373978377745
20020714,0.30787851203087857
20020715,0.09922403962054871
20020716,2.7765524108171182
20020717,4.6768120604392935
20020718,0.050878311920686155
20020719,0.0
20020720,0.0
20020721,0.0
20020722,0.1454046416558464
20020723,0.0509409238114631
20020724,1.4799013364029021
20020725,0.1011009672226195
20020726,0.4913438089792058
20020727,0.0
20020728,0.0
20020729,0.0
20020730,11.431971857041143
20020731,1.8535234446435522
20020801,3.125573044497693
20020802,0.0
20020803,1.1818641787414839
20020804,1.3339871863518833
20020805,0.0
20020806,0.09128169178312329
20020807,0.007144182173024791
20020808,0.0
20020809,0.8300032923916427
20020810,2.4752764194334627
20020811,0.02981822658162693
20020812,0.0
20020813,0.0
20020814,0.0
20020815,0.0
20020816,0.0
20020817,0.0
20020818,0.4133237154589918
20020819,7.551087682307552
20020820,5.727009319413919
20020821,0.05836467958155426
20020822,0.011768212935305767
20020823,0.0
20020824,11.766161551794438
20020825,0.021074877413275208
20020826,13.646588628530246
20020827,34.59718279958202
20020828,2.8206338279241154
20020829,0.06828098159894967
20020830,0.0
20020831,0.12744389140647844
20020901,0.14754530550276082
20020902,0.0
20020903,8.348106662666765
20020904,3.8237612719896394
20020905,0.055604792350404074
20020906,0.0
20020907,0.02593470306691433
20020908,0.5221978182535436
20020909,14.341617371565501
20020910,4.02550430742711
20020911,2.040527726010927
20020912,0.0
20020913,0.0
20020914,0.11850704122711511
20020915,0.22618522700005464
20020916,0.029663834491064453
20020917,0.5614550536674333
20020918,0.0
20020919,5.047463638589918
20020920,0.06451824985393877
20020921,0.04779226755545142
20020922,5.52494301422318
20020923,0.5476227221493781
20020924,0.3270662773386263
20020925,0.9129477888373623
20020926,8.565097462474315
20020927,0.07837953580848749
20020928,0.1990268947598239
20020929,0.0
20020930,0.0
20021001,1.7924124547583968
20021002,2.2265612597250852
20021003,0.03509571761279838
20021004,0.03292206395712045
20021005,3.1216624022892816
20021006,0.6430380843504595
20021007,0.035472345736725364
20021008,0.0
20021009,0.05832855257534208
20021010,0.17053479659419238
20021011,0.0
20021012,0.0
20021013,2.7015937367652763
20021014,7.570892308682767
20021015,5.497928603491346
20021016,17.624442387347074
20021017,3.7817104262410757
20021018,8.102875476212294
20021019,0.0
20021020,0.19273882077244792
20021021,23.87813834801531
20021022,15.41561603479905
20021023,0.0
20021024,2.787074173941386
20021025,8.037386182754494
20021026,0.013632333550314846
20021027,4.9357624375389975
20021028,0.0
20021029,0.03238594132754665
20021030,0.04496868150440495
20021031,1.1121520766779203
20021101,9.608560478419614
20021102,19.850612498458467
20021103,5.245734524411111
20021104,0.0
20021105,0.0
20021106,0.9117290362082161
20021107,0.615709116773256
20021108,0.049906989111755215
20021109,0.03773491624309812
20021110,0.08978505964242264
20021111,0.702041098202716
20021112,0.014401571357884549
20021113,1.8151092976448302
20021114,18.762059229184704
20021115,18.83238445973997
20021116,22.737865925162836
20021117,0.0
20021118,0.0
20021119,0.0
20021120,0.022439195551273078
20021121,0.7916693364551546
20021122,0.14042164039052146
20021123,2.1802956220345915
20021124,15.411033548799054
20021125,12.249507222693337
20021126,0.34267619554908313
20021127,0.0
20021128,3.2447556039362238
20021129,0.3256300605584681
20021130,0.0
20021201,0.0
20021202,0.0
20021203,0.0
20021204,0.0
20021205,0.02216538195042789
20021206,0.0
20021207,0.0
20021208,0.0
20021209,0.0
20021210,0.0
20021211,0.0
20021212,0.0
20021213,0.0
20021214,0.015699259392604813
20021215,0.013317993265871478
20021216,5.91333622422385
20021217,0.4784419943228498
20021218,0.0
20021219,0.0
20021220,0.7575212672124974
20021221,1.4797070461738309
20021222,19.38005590900815
20021223,15.694949915767467
20021224,0.005122885091286168
20021225,3.95264450528264
20021226,9.906117885647346
20021227,11.422072355014135
20021228,8.372002396058297
20021229,4.379582870160376
20021230,4.823320417397189
20021231,0.0
20030101,5.285283852923751
20030102,28.5156286593161
20030103,8.792602715097113
20030104,8.540039574913427
20030105,0.0
20030106,0.0
20030107,0.0
20030108,0.0
20030109,0.0
20030110,0.0
20030111,0.0
20030112,0.0
20030113,6.069781561569387
20030114,0.00630636768452318
20030115,0.0447149661607511
20030116,0.0
20030117,0.0
20030118,0.006135190639870394
20030119,1.6561159368855978
20030120,3.5688902526939885
20030121,18.119308461956752
20030122,0.0
20030123,0.006772930610835728
20030124,0.0
20030125,0.0
20030126,0.10899922498078647
20030127,0.001922684138861659
20030128,3.894222603662128
20030129,1.1932795235753535
20030130,3.262371969356771
20030131,0.005219915619262308
20030201,0.6136881773116972
20030202,2.410763664937907
20030203,17.610719881805196
20030204,3.354365202471159
20030205,0.2360415798359705
20030206,0.0
20030207,0.019466754008093556
20030208,0.0
20030209,0.010966812985967106
20030210,0.0
20030211,0.0
20030212,0.0
20030213,0.0
20030214,0.0
20030215,0.0027928610842676074
20030216,0.005031491599859107
20030217,0.02804907840153541
20030218,0.0
20030219,0.0
20030220,0.0
20030221,0.0
20030222,0.0
20030223,0.0
20030224,0.0
20030225,0.0
20030226,0.0
20030227,0.027069097884809143
20030228,0.004595817748986206
20030301,7.85947153717535
20030302,3.7662008488823067
20030303,0.06654731337297719
20030304,0.052437578790294814
20030305,0.03719962182941221
20030306,1.226841168541623
20030307,6.625282301602709
20030308,3.8697152052342325
20030309,3.811818990146944
20030310,1.9796077159598762
20030311,1.4212989866721606
20030312,0.02952166096702909
20030313,0.0
20030314,0.0
20030315,0.0
20030316,0.0
20030317,0.0
20030318,0.0
20030319,0.0
20030320,0.022232286568779114
20030321,4.919298168138508
20030322,0.0
20030323,0.0
20030324,0.0
20030325,0.14614344166093537
20030326,0.062013124648637584
20030327,0.0043677724920266866
20030328,0.0
20030329,0.0
20030330,0.22585629352663997
20030331,0.0
20030401,15.918355753751936
20030402,0.019637909253087844
20030403,0.015266784058162303
20030404,0.0
20030405,0.8904638018659765
20030406,0.0
20030407,0.010857877970255057
20030408,0.0
20030409,0.0
20030410,0.0024715345686028654
20030411,0.010317569880689523
20030412,0.0
20030413,4.342276340873413
20030414,0.068866516818123
20030415,0.0
20030416,0.0
20030417,0.0
20030418,0.0
20030419,0.0
20030420,0.3034616706975884
20030421,0.0039003705866269287
20030422,0.0
20030423,0.0
20030424,0.0
20030425,0.01253644224910574
20030426,6.614791695494601
20030427,0.003133969482809279
20030428,3.443137712085134
20030429,5.1384977226634305
20030430,13.389120602802459
20030501,0.0030298834494113464
20030502,3.3458290454773842
20030503,0.0
20030504,0.0
20030505,11.349491169616416
20030506,3.9219185883049246
20030507,0.0
20030508,7.173674675045479
20030509,0.17142800721739598
20030510,0.0
20030511,0.6676113015401696
20030512,0.0
20030513,0.3492191671616918
20030514,0.16693264450092682
20030515,0.0
20030516,0.0
20030517,0.1343731658778953
20030518,0.8236565158216015
20030519,2.5404855757691367
20030520,0.060111661417119884
20030521,0.00276574318048698
20030522,0.5585203389101998
20030523,2.8621917325482222
20030524,18.395532304121957
20030525,0.6182935371925319
20030526,0.0
20030527,0.0
20030528,1.0229390807300447
20030529,3.4267059087072336
20030530,7.139349072709946
20030531,3.2889092161766755
20030601,0.08980678612568355
20030602,0.6215829529874328
20030603,8.630272688539863
20030604,0.2869478831319014
20030605,1.3017853972719342
20030606,0.15590530634015445
20030607,0.0
20030608,5.335257942554174
20030609,0.0
20030610,2.5762337089000287
20030611,0.0
20030612,15.139265844828326
20030613,4.225390389395997
20030614,8.194018039095642
20030615,0.08485342468905507
20030616,0.0
20030617,1.379458605921751
20030618,0.0
20030619,0.0
20030620,0.0
20030621,0.0
20030622,0.004350989521005305
20030623,0.21605587134401164
20030624,0.055998308258953064
20030625,3.0416903720798403
20030626,1.0959624153107472
20030627,0.0
20030628,0.0
20030629,0.0
20030630,1.336721203188855
20030701,0.5033508550598385
20030702,0.4794057578572329
20030703,0.8560266792028403
20030704,0.502977890330896
20030705,0.0
20030706,0.0016688046009780062
20030707,0.36719232839293736
20030708,0.0
20030709,0.006217186009174296
20030710,0.0
20030711,0.4262081500176339
20030712,0.0054955045429000565
20030713,0.0
20030714,0.0
20030715,0.15001109494407325
20030716,4.945427456732748
20030717,1.2954191753200137
20030718,0.0
20030719,0.0
20030720,2.576243409467055
20030721,8.142539433721081
20030722,1.3101440955744659
20030723,0.008061732889612384
20030724,1.7188865096237524
20030725,0.13341797643647335
20030726,4.613851790734821
20030727,13.8642953824131
20030728,0.037277837594982065
20030729,0.0
20030730,23.29370668247693
20030731,0.4495107560425824
20030801,0.0
20030802,0.0
20030803,0.0
20030804,0.0
20030805,0.0
20030806,0.0
20030807,0.6658016828457969
20030808,0.0
20030809,0.4057050439686576
20030810,0.0
20030811,0.0
20030812,0.04872389262888459
20030813,0.0
20030814,0.026702909889865505
20030815,0.17627634306963388
20030816,0.009096389612823805
20030817,3.2469587049686286
20030818,1.107455102210177
20030819,0.0
20030820,0.0
20030821,0.032704579756079384
20030822,0.0
20030823,0.0
20030824,0.0
20030825,0.0
20030826,0.04782114743995448
20030827,0.03491300245577143
20030828,30.18365188786038
20030829,11.650124169168778
20030830,0.0
20030831,0.0
20030901,0.18825518958899942
20030902,0.0
20030903,0.03395579505177601
20030904,0.0
20030905,3.5328789961152585
20030906,0.8482790410787683
20030907,30.356213941310923
20030908,2.2261330075693633
20030909,3.8313738917456366
20030910,1.913820905557006
20030911,0.9959158605160787
20030912,5.207672095365775
20030913,0.01609901141160241
20030914,0.0
20030915,0.0
20030916,0.0
20030917,0.0
20030918,0.0
20030919,0.0
20030920,0.003162096126421951
20030921,0.0
20030922,2.7525379308120996
20030923,1.2207573249618144
20030924,0.0
20030925,0.0
20030926,0.004709022493874581
20030927,0.0
20030928,0.40941134753024755
20030929,0.0
20030930,0.0
20031001,22.715194176259995
20031002,0.1485587312992137
20031003,1.2371088337569696
20031004,0.0
20031005,0.030750325366977315
20031006,2.848370405278248
20031007,20.810966222792146
20031008,2.439678833169318
20031009,0.007638946955038354
20031010,0.0
20031011,0.0
20031012,0.0
20031013,0.03301343994230917
20031014,0.00813794036708528
20031015,0.0
20031016,0.0
20031017,0.0
20031018,0.0
20031019,4.748377703615783
20031020,5.673511067414439
20031021,3.632427414139736
20031022,0.15981057300274473
20031023,22.222574045973438
20031024,0.2965483825460291
20031025,0.001885765381602545
20031026,0.0107118892135503
20031027,0.0
20031028,0.0
20031029,0.5393042471407495
20031030,0.12912016823972028
20031031,19.256152030152666
20031101,11.618180637058511
20031102,0.12680590835758093
20031103,0.09299493899977145
20031104,0.0
20031105,0.0
20031106,0.0
20031107,0.0
20031108,0.008232622600351208
20031109,0.015909511105160205
20031110,0.0
20031111,0.0
20031112,0.012334418928455148
20031113,0.020863620674126625
20031114,3.8108050493468415
20031115,0.5143993044360832
20031116,5.231047007289149
20031117,0.0778135307159757
20031118,2.244786693777071
20031119,0.0
20031120,0.0
20031121,0.21039196506999833
20031122,8.864725380588805
20031123,2.1815759315314063
20031124,1.6169887893844406
20031125,0.0
